channel_id,video_id,comments
UCxUWIEL-USsiPak0Qy6_vVg,fJk_K02lP_E,"['Danke', '@ DW Warum verfälschen Sie hier die Faktenlage ? Es gab keinen ""Streit"" zwischen Israel und der islamistischen Terrorbande. Letztere hat wesentliche Vereinbarungen des sogenannten ""DEALS"" gebrochen und verschweigt darüber hinaus, was mit der Familie Bibas, zwei Erwachsenen und zwei Klein(st)kindern, passiert ist! Was bei dieser Art von ""Nachrichtengestaltung"" herauskommt,  sehen Sie an den entsprechenden Kommentaren einiger Personen. Inakzeptabel!', 'Nicht zwischen İsrail und Hamas sondern zwischen İsrail und Palästina und Palästinensern.', 'Vielen Dank!', '👍🍀🥰💐', 'sehr gut']"
UCxUWIEL-USsiPak0Qy6_vVg,3961hrpnBzI,"['wowww👏🏻', 'gute Arbeit. Aber es stellt sich die Frage: Wie oft kommt diese Art von Video bei uns vor?', 'Gut, aber leider selten...😢', 'sehr gut', 'Perfect']"
UCxUWIEL-USsiPak0Qy6_vVg,82G9GSJkbo4,"['Again, Election 😂😂😂 and Again Afghan']"
UCxUWIEL-USsiPak0Qy6_vVg,XeW_FX5MrMU,"['Das ist total toll!', 'Sehr toll.\nAber ich finde die Farben Typ sind schlicht und nicht bequem.']"
UCxUWIEL-USsiPak0Qy6_vVg,rr563SwHIF4,"['Ihr kont mir alle am pukel ruchen.', 'Der Hut und die Brille sind cool! 😂 👍']"
UCxUWIEL-USsiPak0Qy6_vVg,Wa4b9_DafQE,[]
UCxUWIEL-USsiPak0Qy6_vVg,uxpQOgnXqsw,"['👍👍👍👍', 'One day ..  I will watch this video and say I finally I can understand german very well 😢']"
UCxUWIEL-USsiPak0Qy6_vVg,BdR1ZAAQBfs,"['In der nähe bon Königsee', '❤', '🎉🎉🎉❤❤❤', 'In einem Landhaus im Grünen, bitte❤❤❤😊', 'In einem Hochhaus mit einem Blick auf einen riesigen Wald oder Spaziergang oder eine Landschaft😂❤', 'Ich würde gerne in einem Flachdach-Bungalow wohnen.😊❤', 'Im Grün ohne Nachbarn', 'Unter der Brücke?', 'In einem Landhaus wird es mir gefallen, statt in diesem WG-Zimmer zu wohnen.', 'Ich wuerde gern in einer Altbauwohnung wohnen']"
UCxUWIEL-USsiPak0Qy6_vVg,o4s_-sMjxyI,[]
UCxUWIEL-USsiPak0Qy6_vVg,65Qg6Na4ZW8,"['super', 'Ja, sicher', '😍😍😍']"
UCxUWIEL-USsiPak0Qy6_vVg,xl9urIz_G98,"['Faschist afd', 'Danke, sehr interessant Video']"
UCxUWIEL-USsiPak0Qy6_vVg,UAdiGdufhkc,"['Afd ist fasischist', 'Spd']"
UCxUWIEL-USsiPak0Qy6_vVg,i7ISTUxqOwE,['Danke bro']
UCxUWIEL-USsiPak0Qy6_vVg,2j-oFS5Gb38,"['👍', '👍', '와우 윤석열을 여기서 보다니', 'Die Nachrichten waren gut 🫀🤏🏻☺️🤙🏻']"
UCxUWIEL-USsiPak0Qy6_vVg,w1-CwCHKNNI,"['also.. zwei Koreas ne', 'Danke', 'Excelente reportagem 🎉❤', 'Super🎉🎉🎉🎉❤']"
UCxUWIEL-USsiPak0Qy6_vVg,SguGGb-Ih1Q,"['Die Schuschranke siehst gut!', 'Tolles Video, vielen lieben Dank dafür!', 'Hi,wir suchen ein passenden Schuhschrank.', 'Danke!', 'Ich brauche eine neues schrank', '👍👍👍', 'Ja 👍🏻', 'Dieser Ort sieht wie IKEA aus.', 'Danke schoen. Ich lerne Deutsch.']"
UCxUWIEL-USsiPak0Qy6_vVg,kwHDDR0jcwI,"['căng', 'warum sind alle die Bäume in der Nachbarschaft nicht gebrannt?  Alle die Häuser sind zerstört aber die Bäume stehen immer noch!', 'Unglück, Zorn, Zorn und himmlische, kosmische und Naturkatastrophen haben dieses blutrünstige Land heimgesucht und in den meisten Ländern und Teilen der Welt den Konflikt, die Unsicherheit, die Armut und die Tötung unschuldiger Menschen ausgelöst!!']"
UCxUWIEL-USsiPak0Qy6_vVg,IlJgKiLNWhE,"['Ich übe das Zuhören und Diktieren Ihrer Nachrichtenvideos. Bitte machen weiter so. Vielen Dank', 'meine Ukraine 💔', 'Russland begeht Völkermord in der Ukraine.   \nTäglich sterben Tausende Menschen!\nDas darf die Welt nicht vergessen.    \nWir müssen dieses Monster gemeinsam besiegen.   \nLasst uns vereinen, um in Frieden zu leben! 🇺🇦✊️']"
UCxUWIEL-USsiPak0Qy6_vVg,quVJayIGyGA,"['Das hätte ich mir nicht vorstellen können.😮❤\nOh, das ist großartig.', 'Oho! Ich kann nicht so.']"
UCxUWIEL-USsiPak0Qy6_vVg,dfmhU1iQQ00,"['😋', '🦋🧅🍦🧅🧑\u200d🏫🧜\u200d♀', 'superrrr', 'Zu viele carbs am abend! Aber lecker ❤', '❤🎉', 'Cheese, starches and sugar for dinner before bed?', 'Was für eine seltsame Essensauswahl: Tee ohne Zucker, aber mit einer Menge Süßigkeiten. Und jetzt, ja, anstelle von Fleisch oder Fisch muss man einen Proteinshake trinken. Bald werden wir Menschen als humanoide Wesen oder Individuen aus Protein und Wasser bezeichnen. Danke für das Video, das gezeigt hat, wie man sich nicht ernähren sollte.', 'Ziemlich gesundes und leckeres Essen ! 😋']"
UCxUWIEL-USsiPak0Qy6_vVg,JD_-H9Z_eTM,"['Danke schön!', 'Mit dieser ruhigen männlichen Stimme kann man sich Nachrichten viel besser anhören.', 'Ich bin ein arabisches Mädchen. Es fällt mir schwer, die deutsche Sprache auszusprechen. Ich schreibe jetzt über Google Translate.', 'These videos help my Germany learning so much! Vielen Dank!']"
UCxUWIEL-USsiPak0Qy6_vVg,d0aCUb-XnnY,[]
UCxUWIEL-USsiPak0Qy6_vVg,0wo_hfXrJgc,['😅😮']
UCxUWIEL-USsiPak0Qy6_vVg,B2wkKHKHYpg,"['Will ich auch so😂 + meine Arbeit verbessern+Persönliche Entwicklung+Geld sparen+Führerschein+B1 Deutsch Zertifikat+neues Auto kaufen+mehr lesen mehr GYM....', 'Dieses Jahr habe ich das Ziel,zumindest 40 Bücher zu lesen sowie den Studienplatz von dem ich träume,zu bekommen❤', 'Zum Glück konnte ich mit meiner Intention endlich mal auf weißen Zucker verzichtet,das war im April letztes Jahr:)))', 'So,, guter Plan! Ich treume auch davon, besonders Sport machen und weniger Süßigkeiten essen', 'Ja, guter Plan! Ich treume auf davon', 'tolle Pläne']"
UCxUWIEL-USsiPak0Qy6_vVg,5xBvhv6LXRc,"['Wow stoppt alle  😮', 'Die Nachrichten sind nicht so gut.  Es ist sehr schön, mit Videos Deutsch zu hören und zu lernen.  Grüße aus Medellín.  Kolumbien.']"
UCxUWIEL-USsiPak0Qy6_vVg,1Af-VefHOjo,"['Teuflisch  😮', 'Viele Danke', '5n😅😅', 'Danke']"
UCxUWIEL-USsiPak0Qy6_vVg,BvDeMTOQ3XM,"['👍👍👍', 'Welcome back!']"
UCxUWIEL-USsiPak0Qy6_vVg,tgZyDXktggk,"['Ich mag die Nachrichten auf dem DW-Kanal❤️', 'Danke👍', '❤❤❤']"
UCxUWIEL-USsiPak0Qy6_vVg,Zvekw-9-SM4,"['Hallo, Sebastian!😊 Wir feiern Silvester auch 🍾🥂', 'Das Geschirr/Nicht Geschier', 'Hallo Sebastian. Ich hoffe, es Ihnen und seine Kollegen und Kolleginnen gut geht. Ich geratuliere Ihnen neues Jahr🎉🎉❤😊😊. Sie helfen mir in der Deutsch Sprache und ich freue mich wirklich sehr😊😊😊❤', 'freue Silvester!', 'Toll', 'Erinnert mich an einen Text, den ich in der Grundschule gefühlt 100 mal schreiben musste', 'Ich feiere nicht. 🤷']"
UCxUWIEL-USsiPak0Qy6_vVg,PHQeVhoNvgU,"['Vielen Dank dass Sie die Nachrichten aus der Nation berichten.', 'Danke', 'Ich verstehe nichts, weil meine Deutsch ist nicht gut.', 'Vielen Dank ❤❤❤❤❤❤❤']"
UCxUWIEL-USsiPak0Qy6_vVg,-uJxViIcn9c,"['Das Video ist klar und informativ.', 'RIP Jimmy Carter, one of the few good US presidents with proper morales']"
UCxUWIEL-USsiPak0Qy6_vVg,_f3te9fRLW8,"['Ich mochte jetzt', 'Ich mag leider keine gesüßten Nüsse,lieber ungeröstet und naturbelassen😅', 'Lecker!!!😊', 'Natürlich 😊']"
UCxUWIEL-USsiPak0Qy6_vVg,X4Ur1WAom_I,"['vielen dank👍', 'Verdammtes Russland', 'Danke☀️\n Sehr interessantes  Video 👍', 'Es war ein wahres Wunder, einen so schrecklichen Flugzeugabsturz zu überleben.', '❤❤']"
UCxUWIEL-USsiPak0Qy6_vVg,4B896nnLS98,[]
UCxUWIEL-USsiPak0Qy6_vVg,qFoQzYLzyhQ,"['Bisher hat Israel 46.000 Palästinenser getötet, darunter 17.000 Kinder und Kleinkinder. Die Zahl der Verletzten liegt bei 107.000 Palästinensern. Bitte stoppen Sie dieses Massaker Jede Stunde werden Kleinkinder geboren, und Deutschland versorgt Israel mit Waffen.']"
UCxUWIEL-USsiPak0Qy6_vVg,_6LeTJhyVgM,['Unsere Familie ist zutiefst erschüttert über den schrecklichen und tödlichen Anschlag in Magdeburg.  Bitte nehmen Sie unser Beileid entgegen.  Grüße aus Medellín.  Kolumbien.']
UCxUWIEL-USsiPak0Qy6_vVg,F5orEMZSrUw,"['Lecker ! Danke', 'Gestern habe ich Glühwein zu hause machen ! Glühwein ist sehr lecker ❤❤ (Ich bin Koreanerin)', 'Ja ich kenne Glühwein sehr lecker und für Weihnachts Zeit nationale trinken am besten Viele Grüße Hannover ❤🎉 frohe Weihnachten und schönes heiligen Abend', 'Super! 🎉❤ Frohe Weihnachten!', 'Sieht sehr lecker aus❤']"
UCxUWIEL-USsiPak0Qy6_vVg,j_h_acvxvNk,[]
UCxUWIEL-USsiPak0Qy6_vVg,CC3Lz8aWgc4,"['Hallo, guten Morgen, wie geht es euch heute in Berlin?  Viele Grüße aus Medellin.  Kolumbien.']"
UCxUWIEL-USsiPak0Qy6_vVg,Y5MQtnl-aTs,"['What happened to videothema?', ""Isn't there a new video this week?""]"
UCxUWIEL-USsiPak0Qy6_vVg,i-On8N-fJLk,['Halo happy Christmas 🎉🎉🎉']
UCxUWIEL-USsiPak0Qy6_vVg,-aN1dZs3pNY,"['😊', '👍🏻']"
UCxUWIEL-USsiPak0Qy6_vVg,SIqWYN_bTOI,['Mir gefällt das Lernen auf Deutsch mit Videos sehr gut.  Grüße aus Medellín.  Kolumbien']
UCxUWIEL-USsiPak0Qy6_vVg,nLI8ApW0Ias,"['Борошно цукор розпуш ваніль горіх імбир🎄', '❤🎉🎉❤', 'Frohe Weihnachten', 'Schwer Vokabel']"
UCxUWIEL-USsiPak0Qy6_vVg,x380YbXSgLw,['Danke für die Nachricht']
UCxUWIEL-USsiPak0Qy6_vVg,Kdrh8vMs9zk,"['😂😂😂', 'Guten Abend.  Viele Grüße aus Medellín. Kolumbien.❤']"
UCxUWIEL-USsiPak0Qy6_vVg,xvP_1JA39xU,"['Danke ❤', 'Sehr hilfreich 😊']"
UCxUWIEL-USsiPak0Qy6_vVg,zvKMVugchJE,"['Das ist hilfreich, um sich die deutsche Sprache zu entwickeln.', 'Shanna reis ❤', 'An die Redaktion der deutschen Welle, der Redaktion von Deutsche Welle,\nich wende mich mit großer Empörung an Sie bezüglich dièses Videos,die ich regelmäßig mit meinen Studis nutze . Die Thematik und die Argumentation in diesem speziellen Video über die Jagd haben mich zutiefst schockiert, da sie auf fragwürdigen und bereits mehrfach widerlegten Behauptungen basieren, die in erster Linie von den Jagdverbänden selbst stammen, um diese Praxis zu rechtfertigen.\n1. Jagd als angeblicher Naturschutz\nEs ist schlichtweg falsch, dass Jäger als „Verteidiger der Umwelt“ dargestellt werden. Dieser Mythos wird gezielt von Jagdverbänden verbreitet, um die Jagd gesellschaftlich zu legitimieren. Zahlreiche Umweltorganisationen haben wiederholt belegt, dass Jagd nicht der Natur zugutekommt, sondern vor allem der Befriedigung individueller Interessen dient.\n2. Jagd als vermeintliche Nahrungsquelle\nDas Argument, dass Jäger das Wild selbst konsumieren, trifft nur in den seltensten Fällen zu. Es ist eine Fehldarstellung, die den wahren Kern der Problematik verschleiert.\n3. Instrumentalisierung von Frauen in der Jagd\nDie Entscheidung, eine Frau als Protagonistin des Videos zu zeigen, ist besonders problematisch. Jagdverbände versuchen zunehmend, die Jagd durch eine gezielte „Feminisierung“ gesellschaftlich akzeptabler zu machen, wie soziologische Studien belegen. Die Jagd bleibt jedoch stark mit Männlichkeit verbunden, und die Darstellung einer Jägerin dient vor allem als PR-Strategie der Jagdlobbys, um ein positives Image zu erzeugen.\n4. Ausblendung zentraler ethischer und ökologischer Probleme der Jagd\nIhr Video ignoriert völlig die Realität der sogenannten „Freizeitjagd“. Die Jagd ist keine Aktivität im Dienst der Natur, sondern eine Freizeitbeschäftigung, die vor allem aus dem Wunsch besteht, Tiere zu töten – häufig Tiere, die zuvor eigens dafür gezüchtet wurden. Das Narrativ von einer „Rückkehr zur Natur“ ist nichts anderes als eine ideologische Instrumentalisierung, um eine fragwürdige Praxis zu rechtfertigen.\n5. Unethische Argumentation und verpasste Perspektiven\nBesonders irritierend ist die Aussage der gezeigten Jägerin, dass sie dies „nicht aus Freude“ tue, sondern weil es „Sinn“ mache. Dies ist aus ethischer und moralischer Sicht höchst fragwürdig. Zudem wird das Argument, dass die Jagd der „Wildtierkontrolle“ diene, unkritisch übernommen. Es ist hinreichend bekannt, dass die Hauptursache für den Rückgang der Biodiversität die vom Menschen verursachte Zerstörung von Lebensräumen und von den grossen Raubtieren.\nAls langjähriger Nutzer Ihrer Video Inhalte bin ich zutiefst enttäuscht über diese unkritische Darstellung. Ihre Redaktion hat in der Vergangenheit viele wertvolle Beiträge zur Klimakrise und zu den Herausforderungen des Umweltschutzes geleistet. Dieses Video steht jedoch im krassen Widerspruch dazu und stellt eine ideologische Verklärung der Jagd dar, die einer objektiven Berichterstattung nicht würdig ist. Es wäre sinnvoll gewesen sich mit den Argumenten von Umwelt- und Tierschutzorganisationen auseinanderzusetzen, die die negativen Auswirkungen der Jagd umfassend dokumentiert haben. Ein Medium mit dem Einfluss und der Verantwortung wie die Deutsche Welle sollte keine Plattform für einseitige und problematische Jäger-Narrative bieten…', '❤', 'Gute diese 👌🏼', 'Somblus']"
UCxUWIEL-USsiPak0Qy6_vVg,d5dMZOGLmp0,"['Toll', 'Wir möchten B2 Reale Gesprächs dauert eine Minute mit Untertiteln . Das hilft uns die Sprache schnell zu lernen', 'Super super ❤❤❤❤', 'Super', '👍']"
UCxUWIEL-USsiPak0Qy6_vVg,WtgF3QhjQV8,"['Viele Grüße aus Medellín. Kolumbien.', 'Ich finde die Politiker so viel lügen']"
UCxUWIEL-USsiPak0Qy6_vVg,bhthL9Hd-ws,"['😍😍', 'Vous parlez trop vite😮 !', 'Sehr schön ich wünsche euch gut Weihnachten 🎉❤']"
UCxUWIEL-USsiPak0Qy6_vVg,mXQPHgitkLI,[]
UCxUWIEL-USsiPak0Qy6_vVg,PF5lcYFHXcU,"['schön.. Ich lerne Deutsch und verstehe einige deutsche Wörter, aber als Hinweis: Fügen Sie Ihren Videos eine arabische Übersetzung für uns hinzu, damit wir sie verstehen können. \n💚', 'Super', 'sehr schön.', 'А в чём прикол, что в этих шортсах все каменты захватывают боты?']"
UCxUWIEL-USsiPak0Qy6_vVg,4ks0Lqo0McI,"['Danke schön!  Viele Grüße aus Medellín, Kolumbien.']"
UCxUWIEL-USsiPak0Qy6_vVg,IQbL4LXN6iQ,"['what a world.. (Ich bin Koreanerin 😂🥲) Danke für Nachricht!', 'Sehr interessant!  wichtige Neuigkeiten in wenigen Sekunden.    Viele Grüße aus Medellín.  Kolumbien', 'Supper🎉🎉🎉']"
UCxUWIEL-USsiPak0Qy6_vVg,YpUKGasX0sI,"['❤', 'Firsttt']"
UCxUWIEL-USsiPak0Qy6_vVg,q0cacdIoiBw,"['„Kurz und Leicht“ gefällt mir sehr gut, Grüße aus Medellín.  Kolumbien', 'Oh nein... I was about to study German after a long time, but then some messed-up news about my country came up.', 'Kriegsrecht ausgerufen hat']"
UCxUWIEL-USsiPak0Qy6_vVg,MdGxFQa-8Ck,"['Danke schön und viele Grüße aus Medellín. Kolumbien.', 'Vielen Dank!']"
UCxUWIEL-USsiPak0Qy6_vVg,E8PA2OH7MP8,"['Ich bin neu in Deutschland ich möchte spreche lerne deutsch und ich gehe in der schule von Montag bis Freitag aber ich möchte lerne auch auf dem Deutschkurs können Sie mir helfen bitte 😔🫶', 'Sehr interessant!! ❤', 'Sehr gut Carla', '👍👍👍💯🎯🌳💚🌿⛅🦋🕊', 'Hallo, meine Schwester Clara und ich waren schon mehrfach in der DEUTSCHEN WELLE.  Grüße an Uta Thofern und Carlos Delgado aus Medellín.  Kolumbien.', 'Guten Tag! Kannst du bitte langsamer erklären']"
UCxUWIEL-USsiPak0Qy6_vVg,hnVEr3ZMGv0,[]
UCxUWIEL-USsiPak0Qy6_vVg,tmAzRVNsSo8,"['I like this a lot! Short and easy to digest, hope it’ll keep updating!\nViele Dank!!!', '❤ Viele Grüße aus Medellín Kolumbien.']"
UCxUWIEL-USsiPak0Qy6_vVg,oDViqrwk-AE,"['Ich höre gerne einen guten Tonfall auf Deutsch.    Danke schön.   Grüße aus Medellín.  Kolumbien', 'Super \nDas war sehr hilfreich']"
UCxUWIEL-USsiPak0Qy6_vVg,NcWyDLleR94,"['Danke für das exercise😂', 'auf wiedersehen', 'danke', 'hilfreich', 'Ndjjjjdjrbhdbid😊', 'Huduugidhrhfurjht😊', 'Cool']"
UCxUWIEL-USsiPak0Qy6_vVg,6Qk17PLZIxA,"['Vielen Dank', '❤', 'Deines Videos hilft mir besonders beim Horen und Wortschatz erweitern, allerdings danke ich dir für dieses, das du hochgeladen hast.', 'Vielen Dank für Ihr Film', 'Schönes video ❤❤❤', 'Angeblich ist Lena unsterblich, Sie trägt kein Helm auf.']"
UCxUWIEL-USsiPak0Qy6_vVg,Yy4InhBjbeY,['Danke schön! ❤']
UCxUWIEL-USsiPak0Qy6_vVg,aWDR_5QazWk,"['Danke!', 'Guten Morgen DEUTSCHE WELLE-Team.  Vielen Dank DW für das Video zum Zuhören und Erlernen der deutschen Sprache.  Grüße aus Medellín.  Kolumbien.', 'Super']"
UCxUWIEL-USsiPak0Qy6_vVg,c_I3w_UxeBc,"['Ich möchte mich bei euch allen für das schöne Bildungsvideo bedanken. .. Ich grüße euch alle aus Tschechien <3', '❤', 'Hallo,  wie geht es euch. Viele Grüße aus Medellín. Kolumbien.❤']"
UCxUWIEL-USsiPak0Qy6_vVg,tIHHT0ZtyXQ,"['Und ich habe nix gemacht😂😂😂😂', 'Am Wochenende habe ich viele planen gemacht😂', 'Am Wochenende habe ich nichts gemacht.', 'Am wochenende sitze ich bei meiner Familie ich hoffe,das meine Familie  mir nicht braucht ,weil ich müde bin', 'Ich hatte endlich mal wieder Sex 😂😂😂']"
UCxUWIEL-USsiPak0Qy6_vVg,wF13LMfpWs0,"[""1:12 sehr aufgeregt auf Scholz's Kandidatur"", 'Danke schön ❤', 'Joe Biden sollte verhaftet werden, das ist logischer, denn Joe Biden ist die Ursache aller Kriege und anderer menschlicher Katastrophen.', 'Dankeschön']"
UCxUWIEL-USsiPak0Qy6_vVg,quPXOSuR-qM,"['Guten Morgen!   Ich höre jeden Tag gerne die Deutsche Welle auf meinem Handy.  Grüße aus Medellín.  Kolumbien.❤', 'شكرا تمام']"
UCxUWIEL-USsiPak0Qy6_vVg,V7ZUcYAsxK4,['Warum gehen Sie nicht ins Nagelstudio??😢']
UCxUWIEL-USsiPak0Qy6_vVg,p3PFTIU383c,"['😮', 'Vielen Dank 🫶', '❤😊', 'علي موحان💕💕💕💕💕💕💕💕💕💕💗💗💕💗💕💗💗💕💕💚💕💚💕💕💟💕💟💕💟💕💟💕💕💟💕💙💕💙💕💕💙💕💙💕💙💕💙💕💕💙💙💕💕💚💕💕💟💕💟💕💟💟']"
UCxUWIEL-USsiPak0Qy6_vVg,iPjI8ZdfP_s,"['https://youtu.be/WNjs32roweQ?si=gQT65R-W4xLqbie-', 'Putin sehre gefährlich e person ist fasicht', '❤Danke schön ❤']"
UCxUWIEL-USsiPak0Qy6_vVg,blp5kP8gaWU,"['Danke', 'Danke', 'Danke schön!']"
UCxUWIEL-USsiPak0Qy6_vVg,CKzFav3r3Kg,"['Klare Aussprache🌸', 'Vielen Dank 🎉❤🎉❤🎉❤']"
UCxUWIEL-USsiPak0Qy6_vVg,Ok5SjEsQCx0,"['Ukraine über allen!', 'Danke', 'Ich kann nicht horen', 'Danke schön ❤ Viele Grüße aus Medellín Kolumbien.', 'Dankeschön 🎉']"
UCxUWIEL-USsiPak0Qy6_vVg,8mvehj6Odsc,"['Bitte senden Sie mir „KURZ UND LEICHT“ an meine E-Mail.   Mir gefällt es sehr. Viele Grüße an Uta Thofern und Carlos Delgado. Grüße aus Medellín.  Kolumbien', 'https://youtu.be/Etf4wTJk-fU?si=xqEPSWukdaP7tUl4🎉🎉😂❤❤❤', 'Sehr interessant!  Die Nachrichten rund um die Welt in wenigen Sekunden.   Hervorragende Möglichkeit, die deutsche Sprache zu lernen.    Grüße aus Medellín.  Kolumbien.', 'Erster']"
UCxUWIEL-USsiPak0Qy6_vVg,fRLaysip5sA,"['فيلان  دانك', 'Guten Morgen!  Mir gefällt der Tonfall, den ich hier höre, sehr gut.  Viele Grüße.', 'Viele Grüße aus Medellín Kolumbien.']"
UCxUWIEL-USsiPak0Qy6_vVg,uLapLsJnfiA,"['als ob die neuen Bürger Schwein essen', 'Wir mit meinem Mann bereiten schon lange etwas Mittleres zu, und zwar kochen wir am Anfang ein Bein etwa 2 Stunden mit Gemüsen, optionell schenken wir bis 1 L Bier ein. Dann wird das Bein eine Nacht im Kühlschrank eingelegt in einer Soße aus Honig, Senf, Sojasoße und Knoblauch. Am nachsten Tag wird das Bein im Ofen gebacken, bis das Kruste karamellisiert wird. Das ist unglaublich lecker. Ich hoffe, verstoßen wir dadurch gegen kein örtliches Gesetz :)))', '😅', 'Wunderbar 🤗', 'Ich wohne weiter nördlich, aber ich koche ab und zu Eisbein. Eines meiner Lieblingsgerichte!', 'Vielen Dank für das shöne Video <3', 'Eisbein... Es sieht nicht gut aus 🤮', 'Das ist sehr lecker..ich liebe Eisbein...😊😊', 'es sieht lecker aus', 'Schwein ähnliche ist hunde']"
UCxUWIEL-USsiPak0Qy6_vVg,MWWNVxsxbsA,"['Nein, ich gehe nie wandern, aber ich mag Fußball spielen', 'Dankeschön']"
UCxUWIEL-USsiPak0Qy6_vVg,V8VWuVAtS0c,"['Super .Informationen', 'ich habe nicht so viel verstanden...viele neu Wörter', 'Können sie bitte mir sagen, warum ich kann nicht hören?', 'Ich habe viel von Ihnen gelernt..', 'Danke schön.   Viele Grüße aus Medellín Kolumbien.', 'Danke', 'Kurz, leicht und informativ.\nDanke!']"
UCxUWIEL-USsiPak0Qy6_vVg,EedbnAFBBXs,"['Gute kurze Nachricht. DW Danke!', 'Danke!', 'Trump wird den Krieg in der Ukraine zu seinen Gunsten beenden und Deutschland wird ohne Hut dastehen.', 'Ich lerne sehr gerne Deutsch mit Videos und Nachrichten.   Grüße aus Medellín.   Kolumbien.']"
UCxUWIEL-USsiPak0Qy6_vVg,joXY1yxmKNQ,"['Danke für die Inhalte, die sie anbieten, sie haben mir sehr dabei geholfen,mein Deutsch zu verbessern.', 'Trotzdem', 'ertiner', '❤', 'Wenn Sie etwas langsamer sprechen, verstehe ich es besser.', 'Ja, ich habe Angst vor dem Zahnarzt. Tatsächlich gehe ich nie zum Zahnarzt 😧', 'Die Zahnreinigung dauert bei uns 45 Minuten, nicht so schnell...😂']"
